Experiment,Optimizer,Learning_Rate,Batch_Size,Accuracy,Precision,Recall,F1,Execution_Time,Fold_Number
40,Adam,0.001,32,0.830952380952381,0.8359120100898461,0.8384237804638071,0.8238883079940762,629.6289205551147,5
11,AdamW,0.1,32,0.6666666666666666,0.6534734890431517,0.6906321484666683,0.6524006332669839,660.4523849487305,1
18,SGD,0.01,32,0.9880952380952381,0.9899567099567099,0.9875541125541125,0.988246387574867,681.4913384914398,3
53,Adam,0.0001,32,0.9714285714285714,0.9755783898641042,0.9712065546464523,0.9730002424552505,449.12483382225037,3
3,SGD,0.1,32,0.7833333333333333,0.7790036456121585,0.7973099674854061,0.7774114444458545,682.4555625915527,3
43,AdamW,0.001,32,0.8666666666666667,0.874366327254526,0.8845029492377561,0.8674670908190133,740.4448411464691,3
38,Adam,0.001,32,0.9261904761904762,0.9348156565082031,0.9245093459289988,0.9266969146039481,696.46661901474,3
6,Adam,0.1,32,0.6833333333333333,0.6707170925643097,0.7158181279243826,0.667525237001659,731.9631607532501,1
17,SGD,0.01,32,0.9833333333333333,0.9812822098536385,0.9807486631016042,0.9808950046613121,756.1761181354523,2
32,SGD,0.001,32,0.9809523809523809,0.9798374905517763,0.9799379831637897,0.9787780644915329,757.8056211471558,2
45,AdamW,0.001,32,0.9285714285714286,0.9317145392393297,0.9282770744142835,0.9270381348010913,4527.420275688171,5
